Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IT-2015-5340302,42017,42023,Standard Class,GM-14680,Greg Matthias,Consumer,Dordrecht,South Holland,Netherlands,Central,OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",198.42,2,0.5,-130.98
ES-2015-1426891,42268,42270,Second Class,DB-13060,Dave Brooks,Consumer,Bochum,North Rhine-Westphalia,Germany,Central,TEC-CO-10002174,Technology,Copiers,"HP Copy Machine, Laser",973.32,4,0,486.6
ES-2015-1591803,42225,42229,Second Class,JF-15295,Jason Fortune-,Consumer,Fontenay-aux-Roses,Ile-de-France,France,Central,TEC-MA-10000687,Technology,Machines,"Konica Calculator, Red",248.778,6,0.15,70.218
IT-2015-5515844,42340,42342,First Class,LO-17170,Lori Olson,Corporate,Stockholm,Stockholm,Sweden,North,OFF-BI-10002172,Office Supplies,Binders,"Acco Binding Machine, Recycled",180.075,7,0.5,-90.195
ES-2015-1426891,42268,42270,Second Class,DB-13060,Dave Brooks,Consumer,Bochum,North Rhine-Westphalia,Germany,Central,TEC-CO-10004365,Technology,Copiers,"HP Wireless Fax, Color",3616.5,10,0,36
ES-2015-1426891,42268,42270,Second Class,DB-13060,Dave Brooks,Consumer,Bochum,North Rhine-Westphalia,Germany,Central,FUR-CH-10002288,Furniture,Chairs,"SAFCO Bag Chairs, Red",177.984,4,0.1,-5.976
ES-2015-3188488,42037,42042,Second Class,KL-16645,Ken Lonsdale,Consumer,Barcelona,Catalonia,Spain,South,FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",266.496,4,0.2,23.256
ES-2015-3188488,42037,42042,Second Class,KL-16645,Ken Lonsdale,Consumer,Barcelona,Catalonia,Spain,South,FUR-BO-10000967,Furniture,Bookcases,"Ikea Library with Doors, Pine",729.48,2,0,240.72
ES-2015-3188488,42037,42042,Second Class,KL-16645,Ken Lonsdale,Consumer,Barcelona,Catalonia,Spain,South,OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color",56.88,1,0,0.54
ES-2015-3188488,42037,42042,Second Class,KL-16645,Ken Lonsdale,Consumer,Barcelona,Catalonia,Spain,South,OFF-AR-10000584,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",116.04,4,0,12.72
ES-2015-3080574,42185,42189,Standard Class,MS-17830,Melanie Seite,Consumer,Paris,Ile-de-France,France,Central,OFF-SU-10003343,Office Supplies,Supplies,"Kleencut Shears, Steel",554.04,12,0,144
ES-2015-1708709,42274,42278,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-LA-10004122,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",79.74,6,0,14.22
ES-2015-1708709,42274,42278,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-LA-10001915,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",105.57,9,0,48.33
ES-2015-1708709,42274,42278,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-AP-10001593,Office Supplies,Appliances,"Cuisinart Microwave, Red",1253.07,5,0.1,236.67
ES-2015-5644297,42228,42230,First Class,GT-14755,Guy Thornton,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled",155.34,3,0,27.9
ES-2015-5644297,42228,42230,First Class,GT-14755,Guy Thornton,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-AR-10003066,Office Supplies,Art,"Sanford Markers, Water Color",185.01,7,0,16.59
ES-2015-1708709,42274,42278,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",29.808,2,0.1,-1.332
IT-2015-2403893,42176,42179,Second Class,PJ-18835,Patrick Jones,Corporate,Bochum,North Rhine-Westphalia,Germany,Central,OFF-EN-10004895,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",80.1,2,0,3.96
ES-2015-3192576,42106,42108,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-LA-10000508,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",64.26,9,0,24.84
ES-2015-3192576,42106,42108,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",44.22,2,0,7.92
ES-2015-3192576,42106,42108,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,TEC-CO-10004154,Technology,Copiers,"Canon Copy Machine, Digital",785.34,3,0,86.31
ES-2015-3192576,42106,42108,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,TEC-PH-10003927,Technology,Phones,"Cisco Signal Booster, Full Size",306.24,2,0,9.18
ES-2015-3192576,42106,42108,Second Class,BK-11260,Berenike Kampe,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,FUR-FU-10000620,Furniture,Furnishings,"Advantus Clock, Black",256.95,5,0,74.4
IT-2015-5340302,42017,42023,Standard Class,GM-14680,Greg Matthias,Consumer,Dordrecht,South Holland,Netherlands,Central,OFF-LA-10002353,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",21.9,4,0.5,-12.3
IT-2015-5340302,42017,42023,Standard Class,GM-14680,Greg Matthias,Consumer,Dordrecht,South Holland,Netherlands,Central,OFF-BI-10001055,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",9.045,3,0.5,-3.465
ES-2015-4508489,42262,42267,Standard Class,BP-11155,Becky Pak,Consumer,Esbjerg,South Denmark,Denmark,North,OFF-ST-10001648,Office Supplies,Storage,"Tenex Shelving, Blue",81.99,3,0.5,-73.8
ES-2015-4508489,42262,42267,Standard Class,BP-11155,Becky Pak,Consumer,Esbjerg,South Denmark,Denmark,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",24.72,4,0.5,-10.92
IT-2015-3941469,42246,42248,First Class,LH-17020,Lisa Hazard,Consumer,Emmen,Drenthe,Netherlands,Central,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",154.08,6,0.5,-95.58
IT-2015-3941469,42246,42248,First Class,LH-17020,Lisa Hazard,Consumer,Emmen,Drenthe,Netherlands,Central,FUR-FU-10004608,Furniture,Furnishings,"Advantus Door Stop, Erganomic",174.6,5,0.2,24
IT-2015-3702883,42312,42317,Standard Class,SA-20830,Sue Ann Reed,Consumer,Erfurt,Thuringia,Germany,Central,FUR-BO-10001133,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",745.686,2,0.1,182.226
IT-2015-2419493,42107,42108,First Class,AM-10360,Alice McCarthy,Corporate,Nacka,Stockholm,Sweden,North,TEC-PH-10000810,Technology,Phones,"Nokia Headset, VoIP",73.2,2,0.5,-11.76
IT-2015-5810579,42173,42177,Standard Class,JG-15115,Jack Garza,Consumer,Gothenburg,Västra Götaland,Sweden,North,OFF-ST-10002042,Office Supplies,Storage,"Fellowes Folders, Industrial",26.88,2,0.5,-14.52
IT-2015-5810579,42173,42177,Standard Class,JG-15115,Jack Garza,Consumer,Gothenburg,Västra Götaland,Sweden,North,FUR-CH-10000546,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",714.15,3,0.5,-142.83
ES-2015-2571502,42232,42234,Second Class,PG-18895,Paul Gonzalez,Consumer,Treviso,Veneto,Italy,South,OFF-ST-10004489,Office Supplies,Storage,"Smead Lockers, Single Width",238.14,2,0.4,19.8
ES-2015-2571502,42232,42234,Second Class,PG-18895,Paul Gonzalez,Consumer,Treviso,Veneto,Italy,South,OFF-EN-10004649,Office Supplies,Envelopes,"Ames Mailers, Recycled",103.95,3,0,2.07
ES-2015-1290469,42099,42101,First Class,MM-18280,Muhammed MacIntyre,Corporate,Cognac,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent",92.88,6,0,15.66
ES-2015-1653919,42267,42272,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",43.632,1,0.1,1.452
ES-2015-1653919,42267,42272,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-AR-10004986,Office Supplies,Art,"Boston Pens, Easy-Erase",57.96,4,0,19.08
ES-2015-1653919,42267,42272,Standard Class,EB-13705,Ed Braxton,Corporate,Ludwigshafen am Rhein,Rhineland-Palatinate,Germany,Central,OFF-AR-10002640,Office Supplies,Art,"Boston Pens, Blue",71.1,5,0,1.35
ES-2015-5941122,42311,42317,Standard Class,MH-17290,Marc Harrigan,Home Office,Hamburg,Hamburg,Germany,Central,OFF-AR-10004986,Office Supplies,Art,"Boston Pens, Easy-Erase",14.49,1,0,4.77
ES-2015-5941122,42311,42317,Standard Class,MH-17290,Marc Harrigan,Home Office,Hamburg,Hamburg,Germany,Central,TEC-AC-10000097,Technology,Accessories,"Memorex Keyboard, Bluetooth",71.34,1,0,9.96
ES-2015-5941122,42311,42317,Standard Class,MH-17290,Marc Harrigan,Home Office,Hamburg,Hamburg,Germany,Central,FUR-CH-10004969,Furniture,Chairs,"Office Star Bag Chairs, Red",199.584,4,0.1,22.104
ES-2015-5941122,42311,42317,Standard Class,MH-17290,Marc Harrigan,Home Office,Hamburg,Hamburg,Germany,Central,TEC-PH-10004105,Technology,Phones,"Motorola Speaker Phone, VoIP",649.35,5,0,25.95
ES-2015-1702658,42278,42282,Standard Class,RH-19510,Rick Huthwaite,Home Office,Pescara,Abruzzi,Italy,South,OFF-ST-10001974,Office Supplies,Storage,"Rogers File Cart, Industrial",84.96,1,0.4,-32.58
IT-2015-2421873,42352,42357,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,FUR-FU-10003069,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",122.325,5,0.5,-88.125
IT-2015-5217561,42334,42338,Standard Class,NF-18385,Natalie Fritzler,Consumer,Birmingham,England,United Kingdom,North,OFF-AR-10003466,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",25.29,3,0.5,-7.11
ES-2015-2075610,42225,42230,Standard Class,SG-20605,Speros Goranitis,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-BI-10003724,Office Supplies,Binders,"Cardinal Index Tab, Economy",8.76,1,0,4.02
ES-2015-4942506,42232,42234,Second Class,EH-14185,Evan Henry,Consumer,Schwerin,Mecklenburg-Vorpommern,Germany,Central,FUR-CH-10001237,Furniture,Chairs,"Hon Swivel Stool, Black",1305.882,9,0.1,260.982
ES-2015-3739047,42078,42080,First Class,KA-16525,Kelly Andreada,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-AR-10001176,Office Supplies,Art,"Sanford Pens, Water Color",42.84,3,0,19.62
ES-2015-3739047,42078,42080,First Class,KA-16525,Kelly Andreada,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-SU-10001021,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",193.32,6,0,61.74
ES-2015-1815211,42183,42188,Standard Class,AS-10045,Aaron Smayling,Corporate,Mont-de-Marsan,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",88.83,3,0,31.05
ES-2015-5879155,42089,42091,First Class,HP-14815,Harold Pawlan,Home Office,Wigan,England,United Kingdom,North,OFF-AR-10000727,Office Supplies,Art,"Stanley Canvas, Easy-Erase",149.22,3,0,35.73
ES-2015-3060159,42028,42033,Standard Class,CP-12340,Christine Phan,Corporate,Bonn,North Rhine-Westphalia,Germany,Central,OFF-BI-10002986,Office Supplies,Binders,"Avery Binder Covers, Recycled",11.43,1,0,4.11
ES-2015-4240072,42172,42173,First Class,JF-15565,Jill Fjeld,Consumer,Aprilia,Lazio,Italy,South,TEC-CO-10002244,Technology,Copiers,"Sharp Ink, Laser",248.82,2,0,39.78
ES-2015-4240072,42172,42173,First Class,JF-15565,Jill Fjeld,Consumer,Aprilia,Lazio,Italy,South,OFF-AP-10001776,Office Supplies,Appliances,"Hamilton Beach Microwave, White",561.3,2,0,33.66
ES-2015-3060159,42028,42033,Standard Class,CP-12340,Christine Phan,Corporate,Bonn,North Rhine-Westphalia,Germany,Central,TEC-CO-10004078,Technology,Copiers,"Sharp Fax Machine, Laser",591.3,2,0,53.16
ES-2015-4500805,42314,42318,Second Class,PO-18865,Patrick O'Donnell,Consumer,Nice,Provence-Alpes-Côte d'Azur,France,Central,TEC-PH-10002623,Technology,Phones,"Cisco Smart Phone, with Caller ID",4448.832,8,0.15,1517.712
ES-2015-1708709,42274,42278,Standard Class,BT-11485,Brad Thomas,Home Office,Beauvais,Hauts-de-France,France,Central,OFF-FA-10000571,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes",42.39,3,0,9.72
ES-2015-2111237,42127,42131,Standard Class,BD-11320,Bill Donatelli,Consumer,Pontoise,Ile-de-France,France,Central,OFF-AP-10002361,Office Supplies,Appliances,"Hoover Microwave, Red",1388.88,5,0.1,154.23
ES-2015-1808201,42313,42315,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,Central,TEC-MA-10003812,Technology,Machines,"Panasonic Printer, Wireless",226.5165,1,0.15,26.6265
ES-2015-1808201,42313,42315,Second Class,HK-14890,Heather Kirkland,Corporate,Drancy,Ile-de-France,France,Central,TEC-MA-10004655,Technology,Machines,"Konica Receipt Printer, White",820.488,8,0.15,183.288
ES-2015-4776761,42244,42250,Standard Class,LD-16855,Lela Donovan,Corporate,Hamburg,Hamburg,Germany,Central,TEC-AC-10001666,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",280.26,6,0,44.82
ES-2015-3666932,42023,42024,First Class,MA-17560,Matt Abelman,Home Office,Trapani,Sicily,Italy,South,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",47.52,3,0.4,7.92
ES-2015-3666932,42023,42024,First Class,MA-17560,Matt Abelman,Home Office,Trapani,Sicily,Italy,South,OFF-BI-10004195,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",145.26,3,0,43.56
ES-2015-4699764,42078,42081,Second Class,EB-14110,Eugene Barchas,Consumer,Leipzig,Saxony,Germany,Central,OFF-AP-10004512,Office Supplies,Appliances,"Hoover Stove, Red",3069.738,6,0.1,1364.238
ES-2015-4699764,42078,42081,Second Class,EB-14110,Eugene Barchas,Consumer,Leipzig,Saxony,Germany,Central,OFF-ST-10003995,Office Supplies,Storage,"Eldon File Cart, Single Width",230.256,2,0.1,20.436
ES-2015-1536399,42171,42173,First Class,TS-21160,Theresa Swint,Corporate,Vienna,Vienna,Austria,Central,OFF-FA-10003139,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",35.64,3,0,7.11
ES-2015-3864297,42215,42222,Standard Class,CK-12595,Clytie Kelty,Consumer,Dresden,Saxony,Germany,Central,OFF-BI-10001124,Office Supplies,Binders,"Ibico Binder Covers, Clear",19.665,3,0.5,-16.965
ES-2015-3864297,42215,42222,Standard Class,CK-12595,Clytie Kelty,Consumer,Dresden,Saxony,Germany,Central,FUR-CH-10002085,Furniture,Chairs,"Novimex Steel Folding Chair, Red",164.46,5,0.6,-69.99
ES-2015-3864297,42215,42222,Standard Class,CK-12595,Clytie Kelty,Consumer,Dresden,Saxony,Germany,Central,OFF-AR-10001606,Office Supplies,Art,"BIC Highlighters, Fluorescent",30.285,3,0.5,-10.305
ES-2015-5380791,42264,42268,Standard Class,JC-15775,John Castell,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-PA-10000961,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",16.68,1,0,0.48
ES-2015-5380791,42264,42268,Standard Class,JC-15775,John Castell,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,FUR-BO-10003779,Furniture,Bookcases,"Ikea Library with Doors, Traditional",654.102,2,0.1,247.062
ES-2015-5380791,42264,42268,Standard Class,JC-15775,John Castell,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",169.047,3,0.1,37.557
ES-2015-5380791,42264,42268,Standard Class,JC-15775,John Castell,Consumer,Bonn,North Rhine-Westphalia,Germany,Central,TEC-MA-10001881,Technology,Machines,"Konica Card Printer, Red",861.6,5,0,198.15
ES-2015-1136913,42316,42322,Standard Class,AW-10930,Arthur Wiediger,Home Office,Hamburg,Hamburg,Germany,Central,OFF-PA-10002248,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",84.36,4,0,41.28
ES-2015-1322522,42195,42199,Standard Class,JD-16015,Joy Daniels,Consumer,Vincennes,Ile-de-France,France,Central,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",64.38,2,0,24.42
IT-2015-2159764,42163,42164,First Class,JS-15685,Jim Sink,Corporate,Worcester,England,United Kingdom,North,FUR-FU-10001436,Furniture,Furnishings,"Advantus Clock, Duo Pack",144.06,4,0.3,-37.14
IT-2015-2159764,42163,42164,First Class,JS-15685,Jim Sink,Corporate,Worcester,England,United Kingdom,North,FUR-BO-10001287,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",506.43,3,0,192.42
IT-2015-2159764,42163,42164,First Class,JS-15685,Jim Sink,Corporate,Worcester,England,United Kingdom,North,OFF-EN-10003381,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",117.6,4,0,57.6
ES-2015-5464858,42288,42290,First Class,KB-16240,Karen Bern,Corporate,Linz,Upper Austria,Austria,Central,OFF-LA-10001618,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",70.08,8,0,11.04
IT-2015-3647632,42005,42009,Second Class,EM-14140,Eugene Moren,Home Office,Stockholm,Stockholm,Sweden,North,OFF-PA-10001492,Office Supplies,Paper,"Enermax Note Cards, Premium",44.865,3,0.5,-26.055
ES-2015-5834860,42295,42300,Second Class,MC-17425,Mark Cousins,Corporate,Bilbao,Basque Country,Spain,South,OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue",47.52,2,0.1,21.12
ES-2015-5186238,42304,42309,Standard Class,DJ-13630,Doug Jacobs,Consumer,Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,Central,FUR-FU-10004604,Furniture,Furnishings,"Deflect-O Clock, Erganomic",48.93,1,0,4.38
ES-2015-2592061,42264,42268,Standard Class,FH-14350,Fred Harton,Consumer,Woking,England,United Kingdom,North,FUR-TA-10000052,Furniture,Tables,"Hon Training Table, Adjustable Height",1674.45,5,0,686.4
ES-2015-2347754,42276,42278,Second Class,ND-18460,Neil Ducich,Corporate,Graz,Styria,Austria,Central,FUR-CH-10001037,Furniture,Chairs,"SAFCO Chairmat, Adjustable",186.93,3,0,41.04
ES-2015-1417751,42226,42229,First Class,KH-16510,Keith Herrera,Consumer,Ajaccio,Corsica,France,Central,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",88.44,4,0,15.84
ES-2015-2367994,42042,42046,Standard Class,SM-20905,Susan MacKendrick,Consumer,Boulogne-sur-Mer,Hauts-de-France,France,Central,OFF-BI-10000368,Office Supplies,Binders,"Avery Binder Covers, Durable",50.28,4,0,6.48
ES-2015-3940520,42030,42034,Standard Class,MM-17920,Michael Moore,Consumer,Oslo,Oslo,Norway,North,OFF-BI-10002570,Office Supplies,Binders,"Acco Binder Covers, Clear",12.78,1,0,5.49
ES-2015-3940520,42030,42034,Standard Class,MM-17920,Michael Moore,Consumer,Oslo,Oslo,Norway,North,OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy",51.6,4,0,20.04
ES-2015-3940520,42030,42034,Standard Class,MM-17920,Michael Moore,Consumer,Oslo,Oslo,Norway,North,TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive, Bluetooth",88.2,3,0,18.45
ES-2015-2367994,42042,42046,Standard Class,SM-20905,Susan MacKendrick,Consumer,Boulogne-sur-Mer,Hauts-de-France,France,Central,TEC-MA-10003986,Technology,Machines,"Konica Receipt Printer, Wireless",207.825,2,0.15,12.225
IT-2015-4812190,42158,42160,Second Class,TS-21370,Todd Sumrall,Corporate,Augsburg,Bavaria,Germany,Central,FUR-CH-10001429,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",1252.584,3,0.1,-41.796
ES-2015-5045844,42043,42047,Standard Class,EB-13750,Edward Becker,Corporate,Mulhouse,Alsace-Champagne-Ardenne-Lorraine,France,Central,OFF-BI-10000815,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",159.75,5,0,59.1
IT-2015-3708838,42222,42229,Standard Class,BO-11425,Bobby Odegard,Consumer,Dordrecht,South Holland,Netherlands,Central,OFF-BI-10000329,Office Supplies,Binders,"Acco Binder, Durable",58.275,7,0.5,-25.725
IT-2015-3708838,42222,42229,Standard Class,BO-11425,Bobby Odegard,Consumer,Dordrecht,South Holland,Netherlands,Central,OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy",99.54,4,0.5,-43.86
ES-2015-2072928,42345,42350,Standard Class,BF-11005,Barry Franz,Home Office,Firminy,Auvergne-Rhône-Alpes,France,Central,FUR-CH-10000685,Furniture,Chairs,"Hon Executive Leather Armchair, Black",1234.278,3,0.1,370.278
ES-2015-4145029,42262,42262,Same Day,Co-12640,Corey-Lock,Consumer,Worcester,England,United Kingdom,North,OFF-AR-10003066,Office Supplies,Art,"Sanford Markers, Water Color",317.16,12,0,28.44
ES-2015-2231102,42367,42372,Second Class,ON-18715,Odella Nelson,Corporate,Argenteuil,Ile-de-France,France,Central,OFF-BI-10003917,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",56.7,2,0,16.98
ES-2015-2231102,42367,42372,Second Class,ON-18715,Odella Nelson,Corporate,Argenteuil,Ile-de-France,France,Central,FUR-CH-10000807,Furniture,Chairs,"Hon Rocking Chair, Adjustable",479.196,4,0.1,202.236
IT-2015-2506333,42241,42245,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",450.792,12,0.4,-75.168
IT-2015-2506333,42241,42245,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,TEC-PH-10004297,Technology,Phones,"Motorola Speaker Phone, Full Size",393.21,5,0.4,-190.14
